name,artist,popularity,id,label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Midnight Mood,['Michael Brecker'],39,1PMdnh8JihyvccTeC16XwB,jazz,0.415,0.0611,5,-16.875,1,0.0391,0.957,0.179,0.154,0.115,93.465,audio_features,spotify:track:1PMdnh8JihyvccTeC16XwB,https://api.spotify.com/v1/tracks/1PMdnh8JihyvccTeC16XwB,https://api.spotify.com/v1/audio-analysis/1PMdnh8JihyvccTeC16XwB,383627,3
Theme for Ernie,"['Bévort 3', 'Pernille Bévort', 'Esben Laub von Lillienskjold', 'Morten Ankarfeldt']",41,5tLfkmsmlvkS022cEqCNLu,jazz,0.528,0.233,10,-10.862,0,0.0367,0.858,0.22,0.375,0.352,115.943,audio_features,spotify:track:5tLfkmsmlvkS022cEqCNLu,https://api.spotify.com/v1/tracks/5tLfkmsmlvkS022cEqCNLu,https://api.spotify.com/v1/audio-analysis/5tLfkmsmlvkS022cEqCNLu,316960,4
Black Is The Color Of My True Love's Hair,"['Marc Johnson', 'Bill Frisell', 'John Scofield', 'Peter Erskine']",45,35HX8z7O4MaVVrT40YEujJ,jazz,0.084,0.00835,8,-33.475,0,0.041,0.982,0.943,0.0597,0.0679,83.285,audio_features,spotify:track:35HX8z7O4MaVVrT40YEujJ,https://api.spotify.com/v1/tracks/35HX8z7O4MaVVrT40YEujJ,https://api.spotify.com/v1/audio-analysis/35HX8z7O4MaVVrT40YEujJ,427360,4
In A Sentimental Mood,"['Duke Ellington', 'John Coltrane']",0,0PrGgNDwfJPNXADJYROvBw,jazz,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,audio_features,spotify:track:0PrGgNDwfJPNXADJYROvBw,https://api.spotify.com/v1/tracks/0PrGgNDwfJPNXADJYROvBw,https://api.spotify.com/v1/audio-analysis/0PrGgNDwfJPNXADJYROvBw,255227,4
Why Don't You Do Right?,['Casey Abrams'],39,7GwGAzzPjj2adFxY2XcDgN,jazz,0.692,0.0287,2,-22.509,0,0.0372,0.955,0.7,0.127,0.275,111.18,audio_features,spotify:track:7GwGAzzPjj2adFxY2XcDgN,https://api.spotify.com/v1/tracks/7GwGAzzPjj2adFxY2XcDgN,https://api.spotify.com/v1/audio-analysis/7GwGAzzPjj2adFxY2XcDgN,180020,4
Ruby My Dear,['Roy Hargrove'],45,1czzmAtPTw287TyMQEfCfg,jazz,0.412,0.195,8,-10.288,1,0.0331,0.9,0.709,0.106,0.0778,133.918,audio_features,spotify:track:1czzmAtPTw287TyMQEfCfg,https://api.spotify.com/v1/tracks/1czzmAtPTw287TyMQEfCfg,https://api.spotify.com/v1/audio-analysis/1czzmAtPTw287TyMQEfCfg,372493,4
Life And Death,['Avishai Cohen'],40,3mIAMz6nLlzUawJZZzMZ5P,jazz,0.37,0.0675,9,-21.944,0,0.037,0.916,0.114,0.294,0.134,106.811,audio_features,spotify:track:3mIAMz6nLlzUawJZZzMZ5P,https://api.spotify.com/v1/tracks/3mIAMz6nLlzUawJZZzMZ5P,https://api.spotify.com/v1/audio-analysis/3mIAMz6nLlzUawJZZzMZ5P,558493,4
My One And Only Love,['Oscar Peterson Trio'],42,34RyZXVz5kuOcywbFIPosB,jazz,0.284,0.145,8,-23.961,1,0.0352,0.974,0.871,0.132,0.0646,83.169,audio_features,spotify:track:34RyZXVz5kuOcywbFIPosB,https://api.spotify.com/v1/tracks/34RyZXVz5kuOcywbFIPosB,https://api.spotify.com/v1/audio-analysis/34RyZXVz5kuOcywbFIPosB,311400,4
She's Alive,['Bremer/McCoy'],45,1GLnM2xHIG9DdLGESEEA6n,jazz,0.511,0.0337,2,-28.338,0,0.0439,0.985,0.931,0.0957,0.25,59.329,audio_features,spotify:track:1GLnM2xHIG9DdLGESEEA6n,https://api.spotify.com/v1/tracks/1GLnM2xHIG9DdLGESEEA6n,https://api.spotify.com/v1/audio-analysis/1GLnM2xHIG9DdLGESEEA6n,131000,4
Kandaiki,['Mammal Hands'],47,3jzerzfM8lLFej7MAry7qG,jazz,0.31,0.428,10,-13.055,0,0.0305,0.781,0.922,0.0478,0.582,92.294,audio_features,spotify:track:3jzerzfM8lLFej7MAry7qG,https://api.spotify.com/v1/tracks/3jzerzfM8lLFej7MAry7qG,https://api.spotify.com/v1/audio-analysis/3jzerzfM8lLFej7MAry7qG,315693,4
Canon Couperin,"['Tilo Weber', 'Tilo Weber Quartet']",39,6Hwhr1mdLOFZj6IezH13Ho,jazz,0.27,0.0957,9,-20.402,0,0.0371,0.969,0.912,0.121,0.053,119.76,audio_features,spotify:track:6Hwhr1mdLOFZj6IezH13Ho,https://api.spotify.com/v1/tracks/6Hwhr1mdLOFZj6IezH13Ho,https://api.spotify.com/v1/audio-analysis/6Hwhr1mdLOFZj6IezH13Ho,318093,4
Feeling Good,['Nina Simone'],74,6Rqn2GFlmvmV4w9Ala0I1e,jazz,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,audio_features,spotify:track:6Rqn2GFlmvmV4w9Ala0I1e,https://api.spotify.com/v1/tracks/6Rqn2GFlmvmV4w9Ala0I1e,https://api.spotify.com/v1/audio-analysis/6Rqn2GFlmvmV4w9Ala0I1e,174000,4
Sakta vi gå genom stan,['Monica Zetterlund'],47,5gBWGTO2prExy9yVwhUbOU,jazz,0.467,0.335,7,-8.586,1,0.0485,0.804,0.0,0.109,0.221,107.657,audio_features,spotify:track:5gBWGTO2prExy9yVwhUbOU,https://api.spotify.com/v1/tracks/5gBWGTO2prExy9yVwhUbOU,https://api.spotify.com/v1/audio-analysis/5gBWGTO2prExy9yVwhUbOU,202360,5
What A Wonderful World,['Louis Armstrong'],72,1qCQTy0fTXerET4x8VHyr9,jazz,0.399,0.258,5,-16.028,1,0.033,0.792,1.86e-06,0.128,0.192,108.174,audio_features,spotify:track:1qCQTy0fTXerET4x8VHyr9,https://api.spotify.com/v1/tracks/1qCQTy0fTXerET4x8VHyr9,https://api.spotify.com/v1/audio-analysis/1qCQTy0fTXerET4x8VHyr9,137520,3
The Girl From Ipanema,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto']",68,3898C4AbdbptwYet6547e5,jazz,0.664,0.194,5,-15.487,0,0.0357,0.909,3.85e-05,0.0829,0.443,129.863,audio_features,spotify:track:3898C4AbdbptwYet6547e5,https://api.spotify.com/v1/tracks/3898C4AbdbptwYet6547e5,https://api.spotify.com/v1/audio-analysis/3898C4AbdbptwYet6547e5,321827,4
Put Your Head on My Shoulder,['Paul Anka'],25,7jYo1uYSMzQS0nlN6bRAKM,jazz,0.58,0.44,7,-8.283,1,0.0305,0.877,0.0014,0.0797,0.574,115.59,audio_features,spotify:track:7jYo1uYSMzQS0nlN6bRAKM,https://api.spotify.com/v1/tracks/7jYo1uYSMzQS0nlN6bRAKM,https://api.spotify.com/v1/audio-analysis/7jYo1uYSMzQS0nlN6bRAKM,154827,3
Body and Soul,"['Tony Bennett', 'Amy Winehouse']",56,01hJnhpAmjzg85Etnz2ECH,jazz,0.342,0.249,1,-11.812,1,0.0277,0.87,5.09e-05,0.152,0.203,94.746,audio_features,spotify:track:01hJnhpAmjzg85Etnz2ECH,https://api.spotify.com/v1/tracks/01hJnhpAmjzg85Etnz2ECH,https://api.spotify.com/v1/audio-analysis/01hJnhpAmjzg85Etnz2ECH,200587,3
Unforgettable (Duet with Nat King Cole),['Natalie Cole'],61,48D177fBErMz5p4zeAW1N5,jazz,0.307,0.289,5,-13.369,1,0.0281,0.851,0.000126,0.0798,0.145,85.948,audio_features,spotify:track:48D177fBErMz5p4zeAW1N5,https://api.spotify.com/v1/tracks/48D177fBErMz5p4zeAW1N5,https://api.spotify.com/v1/audio-analysis/48D177fBErMz5p4zeAW1N5,210907,4
Every Night,['Zmeyev'],59,0uXQpEJemFp9z0OJvecPwu,jazz,0.778,0.396,11,-11.539,1,0.0723,0.631,0.814,0.136,0.529,86.014,audio_features,spotify:track:0uXQpEJemFp9z0OJvecPwu,https://api.spotify.com/v1/tracks/0uXQpEJemFp9z0OJvecPwu,https://api.spotify.com/v1/audio-analysis/0uXQpEJemFp9z0OJvecPwu,145153,4
Don't Know Why,['Norah Jones'],60,4yZYolqyUgoGxSCoKZuYjN,jazz,0.739,0.199,5,-11.763,1,0.028,0.877,1.23e-05,0.0591,0.631,88.466,audio_features,spotify:track:4yZYolqyUgoGxSCoKZuYjN,https://api.spotify.com/v1/tracks/4yZYolqyUgoGxSCoKZuYjN,https://api.spotify.com/v1/audio-analysis/4yZYolqyUgoGxSCoKZuYjN,186160,4
Öppna upp ditt fönster,['Lisa Ekdahl'],46,3J1H7ggoHSUOEDXorAtSqg,jazz,0.688,0.465,2,-6.622,1,0.0383,0.627,0.0,0.0996,0.534,120.13,audio_features,spotify:track:3J1H7ggoHSUOEDXorAtSqg,https://api.spotify.com/v1/tracks/3J1H7ggoHSUOEDXorAtSqg,https://api.spotify.com/v1/audio-analysis/3J1H7ggoHSUOEDXorAtSqg,225507,4
Att angöra en brygga,['Monica Zetterlund'],50,62gZY6joWPt97hbsbIdd4t,jazz,0.318,0.265,7,-14.034,0,0.0355,0.934,0.567,0.189,0.416,123.046,audio_features,spotify:track:62gZY6joWPt97hbsbIdd4t,https://api.spotify.com/v1/tracks/62gZY6joWPt97hbsbIdd4t,https://api.spotify.com/v1/audio-analysis/62gZY6joWPt97hbsbIdd4t,153827,4
Mr Sandman,['The Chordettes'],46,1pEJgnQervsjyWcLrSHTvM,jazz,0.616,0.285,9,-13.658,1,0.0527,0.814,0.0,0.0684,0.586,108.786,audio_features,spotify:track:1pEJgnQervsjyWcLrSHTvM,https://api.spotify.com/v1/tracks/1pEJgnQervsjyWcLrSHTvM,https://api.spotify.com/v1/audio-analysis/1pEJgnQervsjyWcLrSHTvM,147813,4
Ladyfingers,['Herb Alpert & The Tijuana Brass'],51,0NLebGDyFekhMcQKG7xfaP,jazz,0.366,0.349,8,-13.188,1,0.0421,0.976,0.943,0.169,0.557,86.366,audio_features,spotify:track:0NLebGDyFekhMcQKG7xfaP,https://api.spotify.com/v1/tracks/0NLebGDyFekhMcQKG7xfaP,https://api.spotify.com/v1/audio-analysis/0NLebGDyFekhMcQKG7xfaP,166293,4
Cry Me A River,['Julie London'],60,7f6AAixCrVar1ZY7RPHDfM,jazz,0.496,0.0688,4,-14.927,0,0.0545,0.964,0.00229,0.112,0.161,119.898,audio_features,spotify:track:7f6AAixCrVar1ZY7RPHDfM,https://api.spotify.com/v1/tracks/7f6AAixCrVar1ZY7RPHDfM,https://api.spotify.com/v1/audio-analysis/7f6AAixCrVar1ZY7RPHDfM,178573,4
I've Got You Under My Skin - Remastered 1998,['Frank Sinatra'],67,3aEJMh1cXKEjgh52claxQp,jazz,0.585,0.247,1,-12.612,1,0.04,0.452,8.85e-06,0.107,0.591,127.15,audio_features,spotify:track:3aEJMh1cXKEjgh52claxQp,https://api.spotify.com/v1/tracks/3aEJMh1cXKEjgh52claxQp,https://api.spotify.com/v1/audio-analysis/3aEJMh1cXKEjgh52claxQp,223760,4
Everlasting Love,['Jamie Cullum'],56,1pLz77YOqjrSmOpNIQcQyO,jazz,0.735,0.451,8,-9.278,1,0.0346,0.422,0.0,0.108,0.327,125.953,audio_features,spotify:track:1pLz77YOqjrSmOpNIQcQyO,https://api.spotify.com/v1/tracks/1pLz77YOqjrSmOpNIQcQyO,https://api.spotify.com/v1/audio-analysis/1pLz77YOqjrSmOpNIQcQyO,201027,4
La vénus du mélo,"['Stacey Kent', 'Matt Skelton', 'John Parricelli', 'Jeremy Brown']",59,7tk8lPTwBw2CYefi2QWR2d,jazz,0.798,0.345,2,-12.805,1,0.0484,0.763,1.65e-06,0.115,0.486,124.164,audio_features,spotify:track:7tk8lPTwBw2CYefi2QWR2d,https://api.spotify.com/v1/tracks/7tk8lPTwBw2CYefi2QWR2d,https://api.spotify.com/v1/audio-analysis/7tk8lPTwBw2CYefi2QWR2d,227377,4
Mad About The Boy,['Dinah Washington'],59,1c7ELD4W6VyoKTglc4zzUH,jazz,0.344,0.147,8,-10.3,1,0.0369,0.922,0.00019,0.0482,0.263,177.192,audio_features,spotify:track:1c7ELD4W6VyoKTglc4zzUH,https://api.spotify.com/v1/tracks/1c7ELD4W6VyoKTglc4zzUH,https://api.spotify.com/v1/audio-analysis/1c7ELD4W6VyoKTglc4zzUH,182573,3
Home,['Michael Bublé'],61,4wLZ4zPM9c4oe1VV8ejdWV,jazz,0.608,0.37,7,-9.207,1,0.0306,0.844,1.87e-05,0.112,0.349,127.631,audio_features,spotify:track:4wLZ4zPM9c4oe1VV8ejdWV,https://api.spotify.com/v1/tracks/4wLZ4zPM9c4oe1VV8ejdWV,https://api.spotify.com/v1/audio-analysis/4wLZ4zPM9c4oe1VV8ejdWV,225907,4
Buona Sera - Remastered 2002,"['Louis Prima', 'Keely Smith', 'Sam Butera & The Witnesses']",50,7LYfx4uOewuMJnkAN4xHlj,jazz,0.544,0.459,3,-8.069,1,0.0524,0.689,0.0,0.0346,0.85,99.175,audio_features,spotify:track:7LYfx4uOewuMJnkAN4xHlj,https://api.spotify.com/v1/tracks/7LYfx4uOewuMJnkAN4xHlj,https://api.spotify.com/v1/audio-analysis/7LYfx4uOewuMJnkAN4xHlj,180093,4
Carry On,['Norah Jones'],63,4ZFhVVawR0xMJ5dJFNxFRl,jazz,0.547,0.216,10,-14.908,1,0.0343,0.924,0.214,0.109,0.358,79.941,audio_features,spotify:track:4ZFhVVawR0xMJ5dJFNxFRl,https://api.spotify.com/v1/tracks/4ZFhVVawR0xMJ5dJFNxFRl,https://api.spotify.com/v1/audio-analysis/4ZFhVVawR0xMJ5dJFNxFRl,168107,3
Dance Me To The End Of Love,['Madeleine Peyroux'],61,5ztIul377mylwHJkCnIWbn,jazz,0.597,0.404,5,-9.867,0,0.0362,0.829,0.00107,0.111,0.474,138.105,audio_features,spotify:track:5ztIul377mylwHJkCnIWbn,https://api.spotify.com/v1/tracks/5ztIul377mylwHJkCnIWbn,https://api.spotify.com/v1/audio-analysis/5ztIul377mylwHJkCnIWbn,235640,4
Semester,['Bo Kaspers Orkester'],50,160hD5JOJTqyQGcZPKNLBJ,jazz,0.515,0.589,7,-8.972,1,0.039,0.39,0.0117,0.125,0.879,159.42,audio_features,spotify:track:160hD5JOJTqyQGcZPKNLBJ,https://api.spotify.com/v1/tracks/160hD5JOJTqyQGcZPKNLBJ,https://api.spotify.com/v1/audio-analysis/160hD5JOJTqyQGcZPKNLBJ,218747,4
Just the Two of Us,"['Grover Washington, Jr.']",71,5fdNHVZHbWB1AaXk4RBGVD,jazz,0.743,0.43,10,-14.575,0,0.0906,0.445,0.363,0.0455,0.593,95.406,audio_features,spotify:track:5fdNHVZHbWB1AaXk4RBGVD,https://api.spotify.com/v1/tracks/5fdNHVZHbWB1AaXk4RBGVD,https://api.spotify.com/v1/audio-analysis/5fdNHVZHbWB1AaXk4RBGVD,443773,4
Visa från Utanmyra,['Jan Johansson'],46,1CRxANVlNyN2IYjarx96gU,jazz,0.618,0.0772,9,-21.306,0,0.0514,0.975,0.919,0.107,0.36,104.691,audio_features,spotify:track:1CRxANVlNyN2IYjarx96gU,https://api.spotify.com/v1/tracks/1CRxANVlNyN2IYjarx96gU,https://api.spotify.com/v1/audio-analysis/1CRxANVlNyN2IYjarx96gU,273800,4
Gröna små äpplen,['Monica Zetterlund'],44,0dtE42FDoz08Aa9i7EWUI2,jazz,0.294,0.42,0,-10.254,1,0.0295,0.782,0.0,0.248,0.302,87.157,audio_features,spotify:track:0dtE42FDoz08Aa9i7EWUI2,https://api.spotify.com/v1/tracks/0dtE42FDoz08Aa9i7EWUI2,https://api.spotify.com/v1/audio-analysis/0dtE42FDoz08Aa9i7EWUI2,225213,4
Let's Fall In Love,['Diana Krall'],59,4IVyX0UJzGyUk0MLiz1jVJ,jazz,0.615,0.177,5,-16.925,0,0.0465,0.82,0.000186,0.135,0.383,124.558,audio_features,spotify:track:4IVyX0UJzGyUk0MLiz1jVJ,https://api.spotify.com/v1/tracks/4IVyX0UJzGyUk0MLiz1jVJ,https://api.spotify.com/v1/audio-analysis/4IVyX0UJzGyUk0MLiz1jVJ,258960,4
Sh-Boom,['The Chords'],61,6NjYEcZLw648J3TDddkmWg,jazz,0.669,0.466,5,-8.933,1,0.0528,0.79,0.0,0.122,0.895,136.54,audio_features,spotify:track:6NjYEcZLw648J3TDddkmWg,https://api.spotify.com/v1/tracks/6NjYEcZLw648J3TDddkmWg,https://api.spotify.com/v1/audio-analysis/6NjYEcZLw648J3TDddkmWg,147331,4
Somethin' Stupid,"['Robbie Williams', 'Nicole Kidman']",65,4kSKacywUJHdhyst4PL6pl,jazz,0.654,0.515,0,-12.185,1,0.0261,0.429,5.62e-06,0.174,0.677,106.191,audio_features,spotify:track:4kSKacywUJHdhyst4PL6pl,https://api.spotify.com/v1/tracks/4kSKacywUJHdhyst4PL6pl,https://api.spotify.com/v1/audio-analysis/4kSKacywUJHdhyst4PL6pl,170493,4
Jardin d'hiver,"['Stacey Kent', 'Jim Tomlinson', 'Graham Harvey', 'Matt Skelton', 'Jeremy Brown']",56,5W5KoX8HtREvMD6Z22Br4u,jazz,0.788,0.135,1,-19.976,0,0.0353,0.492,0.0203,0.246,0.597,99.961,audio_features,spotify:track:5W5KoX8HtREvMD6Z22Br4u,https://api.spotify.com/v1/tracks/5W5KoX8HtREvMD6Z22Br4u,https://api.spotify.com/v1/audio-analysis/5W5KoX8HtREvMD6Z22Br4u,214003,4
Beyond the Sea,['Bobby Darin'],67,3KzgdYUlqV6TOG7JCmx2Wg,jazz,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,audio_features,spotify:track:3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/tracks/3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/audio-analysis/3KzgdYUlqV6TOG7JCmx2Wg,172480,4
Sway,['Michael Bublé'],68,2ajUl8lBLAXOXNpG4NEPMz,jazz,0.713,0.639,2,-5.529,0,0.0313,0.753,0.0,0.0878,0.737,125.959,audio_features,spotify:track:2ajUl8lBLAXOXNpG4NEPMz,https://api.spotify.com/v1/tracks/2ajUl8lBLAXOXNpG4NEPMz,https://api.spotify.com/v1/audio-analysis/2ajUl8lBLAXOXNpG4NEPMz,188067,4
I Don't Want To Set The World On Fire,['The Ink Spots'],66,777zXDJpBufzttU4AJ2dGO,jazz,0.445,0.146,5,-16.064,1,0.0333,0.962,1.05e-05,0.249,0.332,86.637,audio_features,spotify:track:777zXDJpBufzttU4AJ2dGO,https://api.spotify.com/v1/tracks/777zXDJpBufzttU4AJ2dGO,https://api.spotify.com/v1/audio-analysis/777zXDJpBufzttU4AJ2dGO,181067,4
Tula hem och tula vall,"['Alice Babs', 'Titti']",39,4qxInLVzSSRdV5ARt81xRI,jazz,0.405,0.038,0,-19.058,1,0.0427,0.968,0.0,0.106,0.288,88.028,audio_features,spotify:track:4qxInLVzSSRdV5ARt81xRI,https://api.spotify.com/v1/tracks/4qxInLVzSSRdV5ARt81xRI,https://api.spotify.com/v1/audio-analysis/4qxInLVzSSRdV5ARt81xRI,135840,1
Everybody Loves Somebody,['Dean Martin'],66,5I9sHwLDX28tLtzVgKLtpr,jazz,0.366,0.391,3,-12.322,1,0.0425,0.854,0.0,0.352,0.461,119.182,audio_features,spotify:track:5I9sHwLDX28tLtzVgKLtpr,https://api.spotify.com/v1/tracks/5I9sHwLDX28tLtzVgKLtpr,https://api.spotify.com/v1/audio-analysis/5I9sHwLDX28tLtzVgKLtpr,164547,3
Fly Me To The Moon (In Other Words),"['Frank Sinatra', 'Count Basie']",72,5b7OgznPJJr1vHNYGyvxau,jazz,0.668,0.26,7,-14.256,1,0.0523,0.453,0.0,0.0621,0.368,119.416,audio_features,spotify:track:5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,147000,4
Night And Day,['Diana Krall'],61,5gSYmTVASekarEoK4puiRD,jazz,0.49,0.121,5,-18.532,1,0.029,0.872,0.0808,0.122,0.256,103.683,audio_features,spotify:track:5gSYmTVASekarEoK4puiRD,https://api.spotify.com/v1/tracks/5gSYmTVASekarEoK4puiRD,https://api.spotify.com/v1/audio-analysis/5gSYmTVASekarEoK4puiRD,278293,4
Wonderful Life,['Katie Melua'],60,1C0bWhNWIF3yBdjNh4GlCT,jazz,0.892,0.436,6,-9.323,0,0.0385,0.664,0.00601,0.108,0.481,105.17,audio_features,spotify:track:1C0bWhNWIF3yBdjNh4GlCT,https://api.spotify.com/v1/tracks/1C0bWhNWIF3yBdjNh4GlCT,https://api.spotify.com/v1/audio-analysis/1C0bWhNWIF3yBdjNh4GlCT,244107,4
Turn Me On,['Norah Jones'],53,7DjrC3oBl57gH13aZ7tCVo,jazz,0.544,0.168,10,-10.915,1,0.0378,0.893,0.0,0.126,0.458,85.852,audio_features,spotify:track:7DjrC3oBl57gH13aZ7tCVo,https://api.spotify.com/v1/tracks/7DjrC3oBl57gH13aZ7tCVo,https://api.spotify.com/v1/audio-analysis/7DjrC3oBl57gH13aZ7tCVo,154800,3
La Mer,['Chantal Chamberland'],53,2ZeHwwyO4hRMKYk5L1uke6,jazz,0.669,0.324,7,-10.443,1,0.0337,0.867,8.05e-05,0.106,0.437,120.221,audio_features,spotify:track:2ZeHwwyO4hRMKYk5L1uke6,https://api.spotify.com/v1/tracks/2ZeHwwyO4hRMKYk5L1uke6,https://api.spotify.com/v1/audio-analysis/2ZeHwwyO4hRMKYk5L1uke6,230547,4
Samba saravah,"['Stacey Kent', 'Jim Tomlinson', 'Matt Skelton', 'John Parricelli', 'Dave Chamberlain']",55,3RBnF6OEuRbwXZIEPFZdk2,jazz,0.675,0.435,10,-11.1,1,0.0335,0.899,0.00828,0.0937,0.719,155.97,audio_features,spotify:track:3RBnF6OEuRbwXZIEPFZdk2,https://api.spotify.com/v1/tracks/3RBnF6OEuRbwXZIEPFZdk2,https://api.spotify.com/v1/audio-analysis/3RBnF6OEuRbwXZIEPFZdk2,224017,4
Undantag,['Bo Kaspers Orkester'],46,06e8JNPVkQAVfFnEkf2EFt,jazz,0.73,0.593,0,-8.158,0,0.0323,0.711,0.000767,0.114,0.56,128.015,audio_features,spotify:track:06e8JNPVkQAVfFnEkf2EFt,https://api.spotify.com/v1/tracks/06e8JNPVkQAVfFnEkf2EFt,https://api.spotify.com/v1/audio-analysis/06e8JNPVkQAVfFnEkf2EFt,256960,4
Everything,['Michael Bublé'],12,2rUNzPvjEd27fWPa5w71ls,jazz,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,audio_features,spotify:track:2rUNzPvjEd27fWPa5w71ls,https://api.spotify.com/v1/tracks/2rUNzPvjEd27fWPa5w71ls,https://api.spotify.com/v1/audio-analysis/2rUNzPvjEd27fWPa5w71ls,212373,4
Les Etoiles,['Melody Gardot'],45,3tOSP8OUUiYxaf8Wvnan11,jazz,0.482,0.33,7,-13.694,0,0.0475,0.926,0.455,0.0922,0.52,96.262,audio_features,spotify:track:3tOSP8OUUiYxaf8Wvnan11,https://api.spotify.com/v1/tracks/3tOSP8OUUiYxaf8Wvnan11,https://api.spotify.com/v1/audio-analysis/3tOSP8OUUiYxaf8Wvnan11,198347,4
Via con me,['Paolo Conte'],62,5WHWPRAkR2WYH1CjKV9Omh,jazz,0.625,0.472,5,-16.407,1,0.153,0.752,0.00298,0.154,0.739,163.41,audio_features,spotify:track:5WHWPRAkR2WYH1CjKV9Omh,https://api.spotify.com/v1/tracks/5WHWPRAkR2WYH1CjKV9Omh,https://api.spotify.com/v1/audio-analysis/5WHWPRAkR2WYH1CjKV9Omh,166160,4
Hats Off (feat. Travis Scott),"['Lil Baby', 'Lil Durk', 'Travis Scott']",82,4lUmnwRybYH7mMzf16xB0y,rap,0.596,0.65,9,-5.167,1,0.337,0.138,0.0,0.14,0.188,133.997,audio_features,spotify:track:4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/tracks/4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/audio-analysis/4lUmnwRybYH7mMzf16xB0y,257428,4
2055,['Sleepy Hallow'],78,4XvcHTUfIlWfyJTRG0aqlo,rap,0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,audio_features,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,https://api.spotify.com/v1/tracks/4XvcHTUfIlWfyJTRG0aqlo,https://api.spotify.com/v1/audio-analysis/4XvcHTUfIlWfyJTRG0aqlo,123987,4
Solid (feat. Drake),"['Young Stoner Life', 'Young Thug', 'Gunna', 'Drake']",83,6rTInqW3YECMkQsBEHw4sd,rap,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,audio_features,spotify:track:6rTInqW3YECMkQsBEHw4sd,https://api.spotify.com/v1/tracks/6rTInqW3YECMkQsBEHw4sd,https://api.spotify.com/v1/audio-analysis/6rTInqW3YECMkQsBEHw4sd,215693,4
Solid (feat. Drake),"['Young Stoner Life', 'Young Thug', 'Gunna', 'Drake']",83,6rTInqW3YECMkQsBEHw4sd,rap,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,audio_features,spotify:track:6rTInqW3YECMkQsBEHw4sd,https://api.spotify.com/v1/tracks/6rTInqW3YECMkQsBEHw4sd,https://api.spotify.com/v1/audio-analysis/6rTInqW3YECMkQsBEHw4sd,215693,4
Solid (feat. Drake),"['Young Stoner Life', 'Young Thug', 'Gunna', 'Drake']",83,6rTInqW3YECMkQsBEHw4sd,rap,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,audio_features,spotify:track:6rTInqW3YECMkQsBEHw4sd,https://api.spotify.com/v1/tracks/6rTInqW3YECMkQsBEHw4sd,https://api.spotify.com/v1/audio-analysis/6rTInqW3YECMkQsBEHw4sd,215693,4
Solid (feat. Drake),"['Young Stoner Life', 'Young Thug', 'Gunna', 'Drake']",83,6rTInqW3YECMkQsBEHw4sd,rap,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,audio_features,spotify:track:6rTInqW3YECMkQsBEHw4sd,https://api.spotify.com/v1/tracks/6rTInqW3YECMkQsBEHw4sd,https://api.spotify.com/v1/audio-analysis/6rTInqW3YECMkQsBEHw4sd,215693,4
Motley Crew,['Post Malone'],88,40uMIn2zJLAQhNXghRjBed,rap,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,audio_features,spotify:track:40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/tracks/40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/audio-analysis/40uMIn2zJLAQhNXghRjBed,184213,4
Motley Crew,['Post Malone'],88,40uMIn2zJLAQhNXghRjBed,rap,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,audio_features,spotify:track:40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/tracks/40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/audio-analysis/40uMIn2zJLAQhNXghRjBed,184213,4
Motley Crew,['Post Malone'],88,40uMIn2zJLAQhNXghRjBed,rap,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,audio_features,spotify:track:40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/tracks/40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/audio-analysis/40uMIn2zJLAQhNXghRjBed,184213,4
